,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
3396,16986.0,80,9,3015.55,2,5,5,255,Needing Attention
3397,16987.0,11,5,922.75,5,4,3,543,Potential Loyalists
3398,16988.0,14,1,256.55,5,2,2,522,Needing Attention
3399,16990.0,57,1,165.0,3,2,1,321,At Risk
3400,16991.0,56,1,1041.21,3,2,4,324,Needing Attention
3401,16992.0,22,9,3866.14,4,5,5,455,Loyal Customers
3402,16993.0,98,3,2213.75,2,3,5,235,Needing Attention
3403,16994.0,261,1,779.32,1,2,3,123,At Risk
3404,16995.0,7,1,1.25,5,2,1,521,At Risk
3405,16996.0,17,4,716.6,4,4,3,443,Potential Loyalists
3406,16998.0,79,1,107.0,2,2,1,221,At Risk
3407,17000.0,31,2,406.3,4,3,2,432,Needing Attention
3408,17001.0,11,8,2651.23,5,5,5,555,Champions
3409,17002.0,78,4,1077.82,2,4,4,244,Needing Attention
3410,17003.0,37,4,830.16,3,4,3,343,Potential Loyalists
3411,17004.0,27,2,1012.22,4,3,4,434,Potential Loyalists
3412,17005.0,105,3,752.31,2,3,3,233,Needing Attention
3413,17006.0,27,4,854.54,4,4,3,443,Potential Loyalists
3414,17007.0,72,1,230.17000000000002,2,2,1,221,At Risk
3415,17008.0,64,1,81.36,3,2,1,321,At Risk
3416,17009.0,186,1,242.06,1,2,1,121,At Risk
3417,17011.0,282,3,535.8,1,3,3,133,At Risk
3418,17012.0,360,1,384.16,1,2,2,122,At Risk
3419,17013.0,238,2,3224.76,1,3,5,135,At Risk
3420,17016.0,211,1,552.4,1,2,3,123,At Risk
3421,17017.0,0,18,11319.4,5,5,5,555,Champions
3422,17018.0,22,4,1367.6,4,4,4,444,Loyal Customers
3423,17019.0,3,10,2800.29,5,5,5,555,Champions
3424,17020.0,177,2,935.62,1,3,3,133,At Risk
3425,17021.0,77,6,1182.22,2,4,4,244,Needing Attention
3426,17022.0,67,1,189.0,3,2,1,321,At Risk
3427,17023.0,52,3,800.18,3,3,3,333,Potential Loyalists
3428,17025.0,8,4,1152.87,5,4,4,544,Potential Loyalists
3429,17026.0,4,2,54.15,5,3,1,531,At Risk
3430,17027.0,81,3,436.82,2,3,2,232,Needing Attention
3431,17028.0,216,3,1593.83,1,3,4,134,At Risk
3432,17029.0,17,5,1421.3,4,4,4,444,Loyal Customers
3433,17031.0,13,4,2393.5,5,4,5,545,Potential Loyalists
3434,17032.0,76,13,3859.14,2,5,5,255,Needing Attention
3435,17033.0,32,1,302.65000000000003,4,2,2,422,Needing Attention
3436,17034.0,42,3,572.05,3,3,3,333,Potential Loyalists
3437,17035.0,226,2,180.06,1,3,1,131,At Risk
3438,17036.0,18,1,176.9,4,2,1,421,At Risk
3439,17038.0,50,1,630.77,3,2,3,323,Needing Attention
3440,17039.0,239,1,1954.99,1,2,4,124,At Risk
3441,17040.0,185,1,13.52,1,2,1,121,At Risk
3442,17041.0,32,3,604.71,4,3,3,433,Potential Loyalists
3443,17043.0,10,4,881.37,5,4,3,543,Potential Loyalists
3444,17044.0,9,13,11057.47,5,5,5,555,Champions
3445,17045.0,11,2,488.24,5,3,2,532,Needing Attention
3446,17046.0,79,4,1264.05,2,4,4,244,Needing Attention
3447,17047.0,66,3,1188.33,3,3,4,334,Potential Loyalists
3448,17048.0,72,5,1165.53,2,4,4,244,Needing Attention
3449,17049.0,10,14,4576.0,5,5,5,555,Champions
3450,17050.0,10,6,1763.08,5,4,4,544,Potential Loyalists
3451,17051.0,81,3,467.25,2,3,2,232,Needing Attention
3452,17055.0,80,1,239.55,2,2,1,221,At Risk
3453,17056.0,373,1,128.60000000000002,1,2,1,121,At Risk
3454,17057.0,231,1,294.74,1,2,2,122,At Risk
3455,17059.0,4,6,2525.19,5,4,5,545,Potential Loyalists
3456,17062.0,0,4,669.85,5,4,3,543,Potential Loyalists
3457,17063.0,14,12,2199.4900000000002,5,5,4,554,Potential Loyalists
3458,17065.0,272,2,194.7,1,3,1,131,At Risk
3459,17066.0,361,1,228.34,1,2,1,121,At Risk
3460,17067.0,359,3,454.54,1,3,2,132,At Risk
3461,17068.0,3,28,4622.79,5,5,5,555,Champions
3462,17069.0,8,9,3105.98,5,5,5,555,Champions
3463,17070.0,45,1,133.18,3,2,1,321,At Risk
3464,17071.0,14,6,1391.3700000000001,5,4,4,544,Potential Loyalists
3465,17072.0,260,1,282.05,1,2,2,122,At Risk
3466,17074.0,197,1,203.05,1,2,1,121,At Risk
3467,17075.0,64,6,1407.61,3,4,4,344,Potential Loyalists
3468,17076.0,27,3,401.66999999999996,4,3,2,432,Needing Attention
3469,17077.0,213,1,306.0,1,2,2,122,At Risk
3470,17080.0,14,5,669.91,5,4,3,543,Potential Loyalists
3471,17081.0,30,4,674.23,4,4,3,443,Potential Loyalists
3472,17082.0,29,4,2728.18,4,4,5,445,Loyal Customers
3473,17083.0,37,8,2658.72,3,5,5,355,Potential Loyalists
3474,17084.0,31,2,2256.47,4,3,5,435,Potential Loyalists
3475,17085.0,11,26,6447.16,5,5,5,555,Champions
3476,17087.0,372,1,221.53,1,2,1,121,At Risk
3477,17089.0,21,1,128.45,4,2,1,421,At Risk
3478,17090.0,9,7,1196.97,5,5,4,554,Potential Loyalists
3479,17091.0,2,14,3991.9900000000002,5,5,5,555,Champions
3480,17092.0,72,10,3848.83,2,5,5,255,Needing Attention
3481,17093.0,227,1,235.88,1,2,1,121,At Risk
3482,17094.0,58,1,100.2,3,2,1,321,At Risk
3483,17095.0,59,6,1271.79,3,4,4,344,Potential Loyalists
3484,17096.0,15,10,2775.95,4,5,5,455,Loyal Customers
3485,17097.0,0,2,386.03,5,3,2,532,Needing Attention
3486,17098.0,16,3,591.0699999999999,4,3,3,433,Potential Loyalists
3487,17099.0,168,1,582.17,2,2,3,223,Needing Attention
3488,17101.0,29,3,885.3199999999999,4,3,3,433,Potential Loyalists
3489,17103.0,357,1,424.3,1,2,2,122,At Risk
3490,17104.0,58,1,474.03,3,2,2,322,Needing Attention
3491,17106.0,24,1,491.23,4,2,2,422,Needing Attention
3492,17107.0,32,6,5283.59,4,4,5,445,Loyal Customers
3493,17108.0,298,1,174.95,1,2,1,121,At Risk
3494,17109.0,41,2,410.42,3,3,2,332,Needing Attention
3495,17110.0,155,2,347.4,2,3,2,232,Needing Attention
3496,17111.0,60,1,227.97,3,2,1,321,At Risk
3497,17112.0,137,1,205.17,2,2,1,221,At Risk
3498,17113.0,140,8,2536.02,2,5,5,255,Needing Attention
3499,17115.0,157,8,2038.59,2,5,4,254,Needing Attention
3500,17116.0,283,1,389.78,1,2,2,122,At Risk
3501,17121.0,37,1,314.74,3,2,2,322,Needing Attention
3502,17122.0,23,3,432.18,4,3,2,432,Needing Attention
3503,17123.0,74,2,631.87,2,3,3,233,Needing Attention
3504,17126.0,16,4,1065.69,4,4,4,444,Loyal Customers
3505,17127.0,63,5,1155.0300000000002,3,4,4,344,Potential Loyalists
3506,17129.0,155,1,31.85,2,2,1,221,At Risk
3507,17130.0,317,1,18.38,1,2,1,121,At Risk
3508,17132.0,87,2,1272.8,2,3,4,234,Needing Attention
3509,17133.0,107,6,11380.33,2,4,5,245,Needing Attention
3510,17134.0,77,1,212.1,2,2,1,221,At Risk
3511,17135.0,6,5,825.35,5,4,3,543,Potential Loyalists
3512,17136.0,297,1,231.68,1,2,1,121,At Risk
3513,17137.0,51,6,1133.63,3,4,4,344,Potential Loyalists
3514,17138.0,24,6,4036.77,4,4,5,445,Loyal Customers
3515,17139.0,24,14,8925.94,4,5,5,455,Loyal Customers
3516,17141.0,53,4,754.33,3,4,3,343,Potential Loyalists
3517,17142.0,39,3,704.75,3,3,3,333,Potential Loyalists
3518,17143.0,52,2,924.11,3,3,3,333,Potential Loyalists
3519,17145.0,100,7,3227.1800000000003,2,5,5,255,Needing Attention
3520,17146.0,65,13,5174.71,3,5,5,355,Potential Loyalists
3521,17147.0,48,10,1581.21,3,5,4,354,Potential Loyalists
3522,17149.0,86,1,143.10000000000002,2,2,1,221,At Risk
3523,17150.0,11,6,1375.65,5,4,4,544,Potential Loyalists
3524,17151.0,370,1,231.90000000000003,1,2,1,121,At Risk
3525,17152.0,60,1,327.0,3,2,2,322,Needing Attention
3526,17155.0,162,5,640.76,2,4,3,243,Needing Attention
3527,17156.0,119,2,611.67,2,3,3,233,Needing Attention
3528,17157.0,115,17,4832.9,2,5,5,255,Needing Attention
3529,17158.0,182,3,730.73,1,3,3,133,At Risk
3530,17159.0,112,2,560.71,2,3,3,233,Needing Attention
3531,17160.0,9,12,6698.93,5,5,5,555,Champions
3532,17161.0,79,1,856.01,2,2,3,223,Needing Attention
3533,17163.0,80,2,406.68,2,3,2,232,Needing Attention
3534,17165.0,16,7,1646.33,4,5,4,454,Loyal Customers
3535,17167.0,14,3,867.11,5,3,3,533,Potential Loyalists
3536,17168.0,133,1,400.2,2,2,2,222,Needing Attention
3537,17169.0,195,2,328.9,1,3,2,132,At Risk
3538,17170.0,9,3,238.38,5,3,1,531,At Risk
3539,17171.0,296,1,159.68,1,2,1,121,At Risk
3540,17172.0,62,4,679.89,3,4,3,343,Potential Loyalists
3541,17176.0,161,2,596.1899999999999,2,3,3,233,Needing Attention
3542,17177.0,140,1,119.5,2,2,1,221,At Risk
3543,17178.0,366,1,436.71,1,2,2,122,At Risk
3544,17179.0,17,3,795.47,4,3,3,433,Potential Loyalists
3545,17180.0,57,8,1465.95,3,5,4,354,Potential Loyalists
3546,17181.0,8,2,225.45000000000002,5,3,1,531,At Risk
3547,17182.0,57,2,321.3,3,3,2,332,Needing Attention
3548,17184.0,204,2,198.41000000000003,1,3,1,131,At Risk
3549,17185.0,226,3,229.46,1,3,1,131,At Risk
3550,17187.0,161,1,263.76,2,2,2,222,Needing Attention
3551,17188.0,70,8,2151.15,2,5,4,254,Needing Attention
3552,17189.0,195,3,573.23,1,3,3,133,At Risk
3553,17190.0,38,5,1298.3,3,4,4,344,Potential Loyalists
3554,17191.0,3,12,2766.42,5,5,5,555,Champions
3555,17192.0,171,1,77.83,2,2,1,221,At Risk
3556,17193.0,21,3,641.34,4,3,3,433,Potential Loyalists
3557,17194.0,165,1,549.88,2,2,3,223,Needing Attention
3558,17195.0,290,1,562.98,1,2,3,123,At Risk
3559,17196.0,62,1,352.9,3,2,2,322,Needing Attention
3560,17198.0,0,2,521.66,5,3,3,533,Potential Loyalists
3561,17199.0,217,1,145.12,1,2,1,121,At Risk
3562,17200.0,22,4,356.71,4,4,2,442,Needing Attention
3563,17201.0,158,4,915.01,2,4,3,243,Needing Attention
3564,17202.0,55,1,160.65,3,2,1,321,At Risk
3565,17203.0,23,4,2012.03,4,4,4,444,Loyal Customers
3566,17204.0,9,6,3969.48,5,4,5,545,Potential Loyalists
3567,17205.0,51,2,615.27,3,3,3,333,Potential Loyalists
3568,17207.0,287,1,303.21999999999997,1,2,2,122,At Risk
3569,17208.0,30,1,115.35,4,2,1,421,At Risk
3570,17209.0,284,3,611.6,1,3,3,133,At Risk
3571,17210.0,27,1,253.37,4,2,2,422,Needing Attention
3572,17211.0,4,7,1756.43,5,5,4,554,Potential Loyalists
3573,17212.0,93,2,567.5600000000001,2,3,3,233,Needing Attention
3574,17213.0,1,10,2464.29,5,5,5,555,Champions
3575,17215.0,99,1,186.15,2,2,1,221,At Risk
3576,17216.0,189,1,65.05,1,2,1,121,At Risk
3577,17217.0,254,1,104.5,1,2,1,121,At Risk
3578,17218.0,3,9,2231.96,5,5,5,555,Champions
3579,17219.0,51,1,144.9,3,2,1,321,At Risk
3580,17220.0,52,7,1283.5,3,5,4,354,Potential Loyalists
3581,17221.0,226,3,643.39,1,3,3,133,At Risk
3582,17222.0,112,5,1250.86,2,4,4,244,Needing Attention
3583,17223.0,3,2,446.74,5,3,2,532,Needing Attention
3584,17224.0,136,1,100.86,2,2,1,221,At Risk
3585,17225.0,216,1,131.15,1,2,1,121,At Risk
3586,17226.0,79,2,506.63,2,3,2,232,Needing Attention
3587,17227.0,3,7,1082.71,5,5,4,554,Potential Loyalists
3588,17228.0,2,7,1271.1499999999999,5,5,4,554,Potential Loyalists
3589,17230.0,197,12,6343.84,1,5,5,155,At Risk
3590,17231.0,24,21,4082.19,4,5,5,455,Loyal Customers
3591,17233.0,83,2,369.98,2,3,2,232,Needing Attention
3592,17235.0,7,7,1354.82,5,5,4,554,Potential Loyalists
3593,17236.0,45,6,1013.13,3,4,4,344,Potential Loyalists
3594,17237.0,10,2,687.39,5,3,3,533,Potential Loyalists
3595,17238.0,6,17,4038.45,5,5,5,555,Champions
3596,17239.0,22,4,819.7,4,4,3,443,Potential Loyalists
3597,17240.0,231,1,130.6,1,2,1,121,At Risk
3598,17241.0,20,12,2744.14,4,5,5,455,Loyal Customers
3599,17242.0,91,3,1754.24,2,3,4,234,Needing Attention
3600,17243.0,4,51,12345.36,5,5,5,555,Champions
3601,17244.0,18,4,871.14,4,4,3,443,Potential Loyalists
3602,17245.0,324,1,200.18,1,2,1,121,At Risk
3603,17246.0,181,2,38.92,1,3,1,131,At Risk
3604,17248.0,116,1,227.51,2,2,1,221,At Risk
3605,17249.0,63,1,68.03,3,2,1,321,At Risk
3606,17251.0,17,3,537.85,4,3,3,433,Potential Loyalists
3607,17254.0,36,1,198.29,3,2,1,321,At Risk
3608,17255.0,25,2,500.72,4,3,2,432,Needing Attention
3609,17256.0,116,3,258.93,2,3,2,232,Needing Attention
3610,17257.0,71,2,192.73,2,3,1,231,At Risk
3611,17258.0,31,2,417.3,4,3,2,432,Needing Attention
3612,17259.0,3,5,1285.97,5,4,4,544,Potential Loyalists
3613,17260.0,46,1,120.95,3,2,1,321,At Risk
3614,17261.0,144,1,230.44,2,2,1,221,At Risk
3615,17262.0,1,7,1504.26,5,5,4,554,Potential Loyalists
3616,17264.0,59,1,279.59,3,2,2,322,Needing Attention
3617,17266.0,134,2,207.09,2,3,1,231,At Risk
3618,17268.0,80,7,970.25,2,5,3,253,Needing Attention
3619,17269.0,20,1,537.46,4,2,3,423,Needing Attention
3620,17270.0,104,2,604.4,2,3,3,233,Needing Attention
3621,17271.0,371,1,210.39,1,2,1,121,At Risk
3622,17273.0,59,1,141.12,3,2,1,321,At Risk
3623,17274.0,30,1,465.4,4,2,2,422,Needing Attention
3624,17275.0,18,1,114.52,4,2,1,421,At Risk
3625,17276.0,34,2,565.4399999999999,4,3,3,433,Potential Loyalists
3626,17278.0,200,1,25.2,1,2,1,121,At Risk
3627,17280.0,73,1,118.85999999999999,2,2,1,221,At Risk
3628,17281.0,9,6,797.8499999999999,5,4,3,543,Potential Loyalists
3629,17282.0,91,2,636.25,2,3,3,233,Needing Attention
3630,17283.0,13,1,188.46,5,2,1,521,At Risk
3631,17284.0,24,4,1594.6200000000001,4,4,4,444,Loyal Customers
3632,17285.0,263,2,428.34,1,3,2,132,At Risk
3633,17286.0,35,2,241.56,3,3,1,331,At Risk
3634,17287.0,2,18,3064.1,5,5,5,555,Champions
3635,17288.0,25,4,1080.25,4,4,4,444,Loyal Customers
3636,17289.0,11,7,1136.23,5,5,4,554,Potential Loyalists
3637,17290.0,16,6,976.2,4,4,3,443,Potential Loyalists
3638,17292.0,107,2,271.75,2,3,2,232,Needing Attention
3639,17293.0,29,8,1899.1200000000001,4,5,4,454,Loyal Customers
3640,17294.0,304,2,467.78999999999996,1,3,2,132,At Risk
3641,17296.0,365,1,338.13,1,2,2,122,At Risk
3642,17298.0,9,4,464.18,5,4,2,542,Needing Attention
3643,17299.0,74,2,346.97,2,3,2,232,Needing Attention
3644,17300.0,25,2,393.64,4,3,2,432,Needing Attention
3645,17301.0,259,1,132.8,1,2,1,121,At Risk
3646,17304.0,169,1,111.5,2,2,1,221,At Risk
3647,17305.0,283,1,2135.46,1,2,4,124,At Risk
3648,17306.0,28,2,1151.04,4,3,4,434,Potential Loyalists
3649,17307.0,0,15,4621.47,5,5,5,555,Champions
3650,17308.0,28,2,4511.76,4,3,5,435,Potential Loyalists
3651,17309.0,16,2,247.84,4,3,1,431,At Risk
3652,17310.0,22,2,1025.1,4,3,4,434,Potential Loyalists
3653,17311.0,27,5,2257.61,4,4,5,445,Loyal Customers
3654,17314.0,28,11,2753.08,4,5,5,455,Loyal Customers
3655,17315.0,10,6,3362.59,5,4,5,545,Potential Loyalists
3656,17316.0,55,1,124.45,3,2,1,321,At Risk
3657,17318.0,360,1,164.28,1,2,1,121,At Risk
3658,17319.0,304,1,29.1,1,2,1,121,At Risk
3659,17320.0,3,4,1695.15,5,4,4,544,Potential Loyalists
3660,17321.0,29,4,1040.32,4,4,4,444,Loyal Customers
3661,17322.0,11,7,944.54,5,5,3,553,Potential Loyalists
3662,17323.0,42,5,644.52,3,4,3,343,Potential Loyalists
3663,17324.0,1,10,1464.64,5,5,4,554,Potential Loyalists
3664,17325.0,45,2,512.77,3,3,3,333,Potential Loyalists
3665,17326.0,43,2,321.95,3,3,2,332,Needing Attention
3666,17327.0,44,2,152.35,3,3,1,331,At Risk
3667,17328.0,308,1,104.7,1,2,1,121,At Risk
3668,17329.0,366,3,481.32,1,3,2,132,At Risk
3669,17330.0,179,2,59.900000000000006,1,3,1,131,At Risk
3670,17332.0,163,5,838.27,2,4,3,243,Needing Attention
3671,17334.0,41,1,328.13,3,2,2,322,Needing Attention
3672,17335.0,18,2,508.0,4,3,2,432,Needing Attention
3673,17336.0,107,1,81.12,2,2,1,221,At Risk
3674,17338.0,10,10,5572.89,5,5,5,555,Champions
3675,17339.0,0,3,178.0,5,3,1,531,At Risk
3676,17340.0,1,16,10582.6,5,5,5,555,Champions
3677,17341.0,1,3,1108.47,5,3,4,534,Potential Loyalists
3678,17342.0,9,7,1299.24,5,5,4,554,Potential Loyalists
3679,17343.0,11,5,1066.3,5,4,4,544,Potential Loyalists
3680,17344.0,363,2,321.04,1,3,2,132,At Risk
3681,17345.0,10,8,1187.24,5,5,4,554,Potential Loyalists
3682,17346.0,8,12,2646.44,5,5,5,555,Champions
3683,17348.0,72,4,1316.8899999999999,2,4,4,244,Needing Attention
3684,17349.0,15,4,741.5,4,4,3,443,Potential Loyalists
3685,17350.0,29,3,619.971,4,3,3,433,Potential Loyalists
3686,17351.0,62,9,1401.08,3,5,4,354,Potential Loyalists
3687,17352.0,331,1,36.25,1,2,1,121,At Risk
3688,17353.0,48,5,1588.45,3,4,4,344,Potential Loyalists
3689,17354.0,63,3,1750.3999999999999,3,3,4,334,Potential Loyalists
3690,17355.0,21,1,285.11,4,2,2,422,Needing Attention
3691,17356.0,189,4,768.25,1,4,3,143,At Risk
3692,17358.0,11,3,500.2,5,3,2,532,Needing Attention
3693,17359.0,283,1,156.6,1,2,1,121,At Risk
3694,17360.0,20,4,675.54,4,4,3,443,Potential Loyalists
3695,17361.0,311,2,392.44,1,3,2,132,At Risk
3696,17362.0,35,6,725.3100000000001,3,4,3,343,Potential Loyalists
3697,17363.0,30,3,940.86,4,3,3,433,Potential Loyalists
3698,17364.0,11,19,7949.66,5,5,5,555,Champions
3699,17365.0,21,8,3442.57,4,5,5,455,Loyal Customers
3700,17366.0,27,3,1097.89,4,3,4,434,Potential Loyalists
3701,17368.0,10,7,963.22,5,5,3,553,Potential Loyalists
3702,17369.0,90,1,979.1999999999999,2,2,3,223,Needing Attention
3703,17371.0,258,3,238.66,1,3,1,131,At Risk
3704,17372.0,16,23,3087.01,4,5,5,455,Loyal Customers
3705,17373.0,53,3,520.58,3,3,3,333,Potential Loyalists
3706,17374.0,28,2,247.24,4,3,1,431,At Risk
3707,17375.0,66,1,260.45,3,2,2,322,Needing Attention
3708,17376.0,39,2,250.44,3,3,2,332,Needing Attention
3709,17377.0,0,72,14511.49,5,5,5,555,Champions
3710,17378.0,9,2,21.9,5,3,1,531,At Risk
3711,17380.0,69,4,646.25,3,4,3,343,Potential Loyalists
3712,17381.0,3,12,19726.76,5,5,5,555,Champions
3713,17382.0,70,7,836.88,2,5,3,253,Needing Attention
3714,17383.0,88,1,110.69999999999999,2,2,1,221,At Risk
3715,17384.0,102,1,171.15,2,2,1,221,At Risk
3716,17386.0,20,1,126.35000000000001,4,2,1,421,At Risk
3717,17388.0,55,7,1432.01,3,5,4,354,Potential Loyalists
3718,17389.0,9,34,27495.05,5,5,5,555,Champions
3719,17390.0,55,1,149.3,3,2,1,321,At Risk
3720,17392.0,85,1,168.65,2,2,1,221,At Risk
3721,17393.0,45,2,381.15,3,3,2,332,Needing Attention
3722,17395.0,143,1,97.5,2,2,1,221,At Risk
3723,17396.0,6,9,1753.8,5,5,4,554,Potential Loyalists
3724,17397.0,51,1,536.77,3,2,3,323,Needing Attention
3725,17399.0,175,1,25111.09,2,2,5,225,Needing Attention
3726,17400.0,216,3,2547.09,1,3,5,135,At Risk
3727,17401.0,176,1,114.85,2,2,1,221,At Risk
3728,17402.0,4,15,2511.43,5,5,5,555,Champions
3729,17403.0,85,1,118.95,2,2,1,221,At Risk
3730,17404.0,34,10,16042.6,4,5,5,455,Loyal Customers
3731,17406.0,1,14,2745.88,5,5,5,555,Champions
3732,17407.0,46,1,552.9,3,2,3,323,Needing Attention
3733,17408.0,135,3,434.64000000000004,2,3,2,232,Needing Attention
3734,17409.0,56,8,7021.66,3,5,5,355,Potential Loyalists
3735,17411.0,0,6,755.2900000000001,5,4,3,543,Potential Loyalists
3736,17412.0,7,13,3192.0,5,5,5,555,Champions
3737,17413.0,39,2,560.14,3,3,3,333,Potential Loyalists
3738,17414.0,58,4,1471.52,3,4,4,344,Potential Loyalists
3739,17416.0,28,16,10426.93,4,5,5,455,Loyal Customers
3740,17417.0,183,1,164.18,1,2,1,121,At Risk
3741,17418.0,22,1,206.60000000000002,4,2,1,421,At Risk
3742,17419.0,2,8,2273.95,5,5,5,555,Champions
3743,17420.0,8,6,495.5,5,4,2,542,Needing Attention
3744,17421.0,21,3,1059.41,4,3,4,434,Potential Loyalists
3745,17422.0,9,10,1742.26,5,5,4,554,Potential Loyalists
3746,17423.0,28,1,420.54,4,2,2,422,Needing Attention
3747,17424.0,63,1,176.96,3,2,1,321,At Risk
3748,17426.0,87,10,3496.91,2,5,5,255,Needing Attention
3749,17428.0,3,19,14966.210000000001,5,5,5,555,Champions
3750,17429.0,31,3,835.04,4,3,3,433,Potential Loyalists
3751,17430.0,0,3,469.40999999999997,5,3,2,532,Needing Attention
3752,17432.0,20,7,1385.6299999999999,4,5,4,454,Loyal Customers
3753,17433.0,20,1,266.8,4,2,2,422,Needing Attention
3754,17435.0,46,1,331.35,3,2,2,322,Needing Attention
3755,17436.0,43,5,330.51,3,4,2,342,Needing Attention
3756,17437.0,164,1,373.17,2,2,2,222,Needing Attention
3757,17438.0,79,4,1034.32,2,4,4,244,Needing Attention
3758,17439.0,290,1,325.74,1,2,2,122,At Risk
3759,17440.0,184,1,137.16,1,2,1,121,At Risk
3760,17441.0,367,1,293.35,1,2,2,122,At Risk
3761,17442.0,0,14,2453.04,5,5,5,555,Champions
3762,17445.0,265,1,506.51,1,2,2,122,At Risk
3763,17448.0,132,53,14633.58,2,5,5,255,Needing Attention
3764,17449.0,22,6,2430.29,4,4,5,445,Loyal Customers
3765,17450.0,2,8,58747.38,5,5,5,555,Champions
3766,17452.0,238,1,227.28,1,2,1,121,At Risk
3767,17454.0,87,7,1045.71,2,5,4,254,Needing Attention
3768,17456.0,0,2,975.5600000000001,5,3,3,533,Potential Loyalists
3769,17457.0,14,13,4432.91,5,5,5,555,Champions
3770,17458.0,16,1,213.08,4,2,1,421,At Risk
3771,17460.0,7,15,1656.91,5,5,4,554,Potential Loyalists
3772,17463.0,191,3,666.45,1,3,3,133,At Risk
3773,17464.0,157,3,832.1800000000001,2,3,3,233,Needing Attention
3774,17465.0,60,9,2551.94,3,5,5,355,Potential Loyalists
3775,17467.0,30,1,102.6,4,2,1,421,At Risk
3776,17468.0,10,1,57.8,5,2,1,521,At Risk
3777,17469.0,35,16,3245.28,3,5,5,355,Potential Loyalists
3778,17470.0,2,7,1679.8,5,5,4,554,Potential Loyalists
3779,17471.0,109,1,321.65000000000003,2,2,2,222,Needing Attention
3780,17472.0,263,1,224.81,1,2,1,121,At Risk
3781,17473.0,36,3,621.85,3,3,3,333,Potential Loyalists
3782,17474.0,234,1,1047.0,1,2,4,124,At Risk
3783,17476.0,28,4,533.21,4,4,3,443,Potential Loyalists
3784,17477.0,247,5,1209.6,1,4,4,144,At Risk
3785,17478.0,43,2,1272.8,3,3,4,334,Potential Loyalists
3786,17479.0,267,1,389.26000000000005,1,2,2,122,At Risk
3787,17480.0,79,1,390.21,2,2,2,222,Needing Attention
3788,17482.0,122,2,778.19,2,3,3,233,Needing Attention
3789,17483.0,49,1,177.69,3,2,1,321,At Risk
3790,17484.0,211,2,209.57,1,3,1,131,At Risk
3791,17485.0,373,1,29.55,1,2,1,121,At Risk
3792,17487.0,363,1,160.55,1,2,1,121,At Risk
3793,17488.0,276,1,336.5,1,2,2,122,At Risk
3794,17490.0,23,2,658.18,4,3,3,433,Potential Loyalists
3795,17491.0,2,8,2422.2000000000003,5,5,5,555,Champions
3796,17492.0,113,2,747.85,2,3,3,233,Needing Attention
3797,17493.0,20,1,100.91000000000001,4,2,1,421,At Risk
3798,17494.0,136,1,54.699999999999996,2,2,1,221,At Risk
3799,17495.0,20,2,356.81,4,3,2,432,Needing Attention
3800,17496.0,198,4,1168.84,1,4,4,144,At Risk
3801,17497.0,25,2,287.25,4,3,2,432,Needing Attention
3802,17499.0,182,2,763.0600000000001,1,3,3,133,At Risk
3803,17504.0,15,9,6568.09,4,5,5,455,Loyal Customers
3804,17505.0,185,3,1289.64,1,3,4,134,At Risk
3805,17508.0,16,8,4224.37,4,5,5,455,Loyal Customers
3806,17510.0,55,1,206.07999999999998,3,2,1,321,At Risk
3807,17511.0,2,42,85321.74,5,5,5,555,Champions
3808,17512.0,87,9,2573.4300000000003,2,5,5,255,Needing Attention
3809,17513.0,43,2,645.6,3,3,3,333,Potential Loyalists
3810,17514.0,304,1,334.18,1,2,2,122,At Risk
3811,17515.0,29,5,978.4399999999999,4,4,3,443,Potential Loyalists
3812,17516.0,13,1,189.47,5,2,1,521,At Risk
3813,17518.0,60,2,329.42,3,3,2,332,Needing Attention
3814,17519.0,3,11,3267.17,5,5,5,555,Champions
3815,17521.0,29,2,554.85,4,3,3,433,Potential Loyalists
3816,17524.0,73,3,424.38,2,3,2,232,Needing Attention
3817,17525.0,32,2,739.2,4,3,3,433,Potential Loyalists
3818,17526.0,0,9,2970.14,5,5,5,555,Champions
3819,17529.0,245,2,1240.25,1,3,4,134,At Risk
3820,17530.0,0,4,757.46,5,4,3,543,Potential Loyalists
3821,17531.0,146,7,1042.47,2,5,4,254,Needing Attention
3822,17532.0,20,1,65.34,4,2,1,421,At Risk
3823,17533.0,69,1,34.8,3,2,1,321,At Risk
3824,17534.0,86,4,1445.47,2,4,4,244,Needing Attention
3825,17536.0,55,2,288.33,3,3,2,332,Needing Attention
3826,17539.0,252,7,1406.07,1,5,4,154,At Risk
3827,17540.0,18,4,1011.7,4,4,4,444,Loyal Customers
3828,17541.0,144,1,124.46,2,2,1,221,At Risk
3829,17542.0,276,2,170.95,1,3,1,131,At Risk
3830,17543.0,184,1,120.05,1,2,1,121,At Risk
3831,17544.0,25,3,960.69,4,3,3,433,Potential Loyalists
3832,17545.0,25,3,802.58,4,3,3,433,Potential Loyalists
3833,17546.0,181,1,648.05,1,2,3,123,At Risk
3834,17547.0,7,4,763.35,5,4,3,543,Potential Loyalists
3835,17548.0,8,4,769.4399999999999,5,4,3,543,Potential Loyalists
3836,17550.0,32,7,2621.58,4,5,5,455,Loyal Customers
3837,17552.0,7,12,2180.52,5,5,4,554,Potential Loyalists
3838,17553.0,107,3,2270.0,2,3,5,235,Needing Attention
